state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_WI,enrollmetric,pp_stloc_raw_WI,pp_fed_raw_WI,pp_total_raw_WI,pp_site_stloc_raw_WI,pp_site_fed_raw_WI,pp_site_raw_WI,pp_centshare_stloc_raw_WI,pp_centshare_fed_raw_WI,pp_centshare_raw_WI,schoolstloc_raw_WI,schoolfed_raw_WI,schooltot_raw_WI,pp_total_norm_NERDS,distexclu_raw_WI,disttotwexclu_raw_WI,disttot_summed_raw_WI,exclulist_raw_WI,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
WI,2018-2019,2884,410,Lake Geneva-Genoa City UHS School District,New Visions Charter School,5507650.0,5507650.0,50506550100000.0,550765003109.0,,09-12,4.0,,September Count Day,,,,,,,,,,,,,,9148015.0,28210530.0,19062515.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,1,0
WI,2018-2019,2884,9401,Lake Geneva-Genoa City UHS School District,Walworth Co Educ Alt High,5507650.0,5507650.0,50506550100000.0,,,,,0.0,September Count Day,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,9148015.0,28210530.0,19062515.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,2891,20,Lake Holcombe School District,Holcombe Elementary,5507680.0,5507680.0,50500905900000.0,550768000885.0,211.0,PK-08,3.0,211.0,September Count Day,14054.0,1210.0,15264.0,3963.0,812.0,4775.0,10091.0,398.0,10489.0,2965394,255310,3220704,14944.12975,1226779.0,6061782.0,4835003.0,"Aid Transits, Community Services, Cooperative Programs, Debt Service, Equipment, Food Service, Interfund Transfers, Public Choice Tuition, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,2891,40,Lake Holcombe School District,Holcombe High,5507680.0,5507680.0,50500905900000.0,550768000886.0,105.0,09-12,4.0,105.0,September Count Day,14943.0,431.0,15375.0,4852.0,33.0,4886.0,10091.0,398.0,10489.0,1569015,45255,1614375,15055.12975,1226779.0,6061782.0,4835003.0,"Aid Transits, Community Services, Cooperative Programs, Debt Service, Equipment, Food Service, Interfund Transfers, Public Choice Tuition, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,2898,9803,Lake Mills Area School District,JEDI Virtual K-12 - Jefferson and,5507710.0,5507710.0,50502804400000.0,550771002901.0,127.0,PK-12,4.0,127.0,September Count Day,6106.0,114.0,6220.0,3503.0,0.0,3503.0,2603.0,114.0,2717.0,775462,14478,789940,6235.417506,8463307.0,25893065.0,17429758.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,2898,100,Lake Mills Area School District,Lake Mills Elementary,5507710.0,5507710.0,50502804400000.0,550771000889.0,605.0,PK-04,2.0,605.0,September Count Day,9606.0,427.0,10033.0,7003.0,313.0,7316.0,2603.0,114.0,2717.0,5811630,258335,6069965,10048.41751,8463307.0,25893065.0,17429758.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,2898,40,Lake Mills Area School District,Lake Mills High,5507710.0,5507710.0,50502804400000.0,550771000887.0,451.0,09-12,4.0,451.0,September Count Day,12687.0,312.0,13000.0,10084.0,198.0,10283.0,2603.0,114.0,2717.0,5721837,140712,5863000,13015.41751,8463307.0,25893065.0,17429758.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,2898,60,Lake Mills Area School District,Lake Mills Middle,5507710.0,5507710.0,50502804400000.0,550771000888.0,479.0,05-08,3.0,479.0,September Count Day,9549.0,279.0,9828.0,6946.0,165.0,7111.0,2603.0,114.0,2717.0,4573971,133641,4707612,9843.417506,8463307.0,25893065.0,17429758.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,3647,20,Lakeland UHS School District,Lakeland High,5509630.0,5509630.0,50504400400000.0,550963001274.0,694.0,09-12,4.0,694.0,September Count Day,17167.0,539.0,17706.0,15545.0,510.0,16055.0,1622.0,29.0,1651.0,11913898,374066,12287964,18337.91255,5670965.0,18818739.0,13147774.0,"Aid Transits, Capital Projects, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,3647,400,Lakeland UHS School District,Lakeland STAR Academy--Strong Talented,5509630.0,5509630.0,50504400400000.0,550963003090.0,15.0,09-12,4.0,15.0,September Count Day,57305.0,29.0,57334.0,55683.0,0.0,55683.0,1622.0,29.0,1651.0,859575,435,860010,57965.91255,5670965.0,18818739.0,13147774.0,"Aid Transits, Capital Projects, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, Trust Funds",1,0,0,1,1,1,0
WI,2018-2019,2912,20,Lancaster Community School District,Lancaster High,5507770.0,5507770.0,50502205500000.0,550777000891.0,267.0,09-12,4.0,267.0,September Count Day,14631.0,454.0,15085.0,14631.0,454.0,15085.0,0.0,0.0,0.0,3906477,121218,4027695,15341.69263,2885926.0,15096898.0,12210972.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,2912,40,Lancaster Community School District,Lancaster Middle,5507770.0,5507770.0,50502205500000.0,550777000890.0,227.0,06-08,3.0,227.0,September Count Day,10099.0,188.0,10287.0,10099.0,188.0,10287.0,0.0,0.0,0.0,2292473,42676,2335149,10543.69263,2885926.0,15096898.0,12210972.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,2912,60,Lancaster Community School District,Winskill Elementary,5507770.0,5507770.0,50502205500000.0,550777000892.0,469.0,PK-05,2.0,469.0,September Count Day,11785.0,685.0,12469.0,11785.0,685.0,12469.0,0.0,0.0,0.0,5527165,321265,5847961,12725.69263,2885926.0,15096898.0,12210972.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,2940,20,Laona School District,Laona High,5507830.0,5507830.0,50502100300000.0,550783000893.0,98.0,07-12,4.0,98.0,September Count Day,16647.0,306.0,16953.0,12919.0,121.0,13040.0,3728.0,185.0,3913.0,1631406,29988,1661394,17065.4023,1086058.0,4550793.0,3464735.0,"Community Services, Debt Service, Equipment, Food Service, Interfund Transfers, Public Choice Tuition, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,2940,40,Laona School District,Robinson Elementary,5507830.0,5507830.0,50502100300000.0,550783000894.0,163.0,PK-06,2.0,163.0,September Count Day,10382.0,682.0,11063.0,6654.0,497.0,7150.0,3728.0,185.0,3913.0,1692266,111166,1803269,11175.4023,1086058.0,4550793.0,3464735.0,"Community Services, Debt Service, Equipment, Food Service, Interfund Transfers, Public Choice Tuition, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,2961,20,Lena School District,Lena Elementary,5507860.0,5507860.0,50504301300000.0,550786000895.0,180.0,PK-05,2.0,180.0,September Count Day,12625.0,487.0,13110.0,5286.0,33.0,5318.0,7339.0,454.0,7792.0,2272500,87660,2359800,13364.49485,1679839.0,6753263.0,5073424.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,2961,40,Lena School District,Lena High,5507860.0,5507860.0,50504301300000.0,550786000896.0,108.0,09-12,4.0,108.0,September Count Day,13254.0,680.0,13932.0,5915.0,226.0,6140.0,7339.0,454.0,7792.0,1431432,73440,1504656,14186.49485,1679839.0,6753263.0,5073424.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,2961,60,Lena School District,Lena Middle,5507860.0,5507860.0,50504301300000.0,550786000897.0,100.0,06-08,3.0,100.0,September Count Day,11635.0,454.0,12088.0,4296.0,0.0,4296.0,7339.0,454.0,7792.0,1163500,45400,1208800,12342.49485,1679839.0,6753263.0,5073424.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,3087,20,Linn J4 School District,Traver Elementary,5508040.0,5508040.0,50506502900000.0,550804000898.0,119.0,PK-08,3.0,119.0,September Count Day,14128.0,460.0,14588.0,14128.0,0.0,14128.0,0.0,460.0,460.0,1681232,54740,1735972,14504.20168,731513.0,2467461.0,1735948.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Interfund Transfers, Public Choice Tuition",1,0,0,1,1,0,0
WI,2018-2019,3094,20,Linn J6 School District,Reek Elementary,5508070.0,5508070.0,50506503500000.0,550807000899.0,148.0,PK-08,3.0,148.0,September Count Day,12577.0,444.0,13022.0,0.0,0.0,0.0,12577.0,444.0,13022.0,1861396,65712,1927256,12851.35135,610377.0,2537569.0,1927192.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,1,0
WI,2018-2019,3129,130,Little Chute Area School District,Flex Academy,5508160.0,5508160.0,50504505700000.0,550816002959.0,99.0,KG-08,3.0,99.0,September Count Day,7794.0,196.0,7989.0,4740.0,0.0,4740.0,3054.0,196.0,3249.0,771606,19404,790911,8238.10362,16560600.0,33427944.0,16867344.0,"Aid Transits, Capital Projects, Community Services, Debt Service, Equipment, Facilities, Food Service, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,3129,410,Little Chute Area School District,Little Chute Career Pathways Academy,5508160.0,5508160.0,50504505700000.0,550816002905.0,173.0,09-12,4.0,173.0,September Count Day,7405.0,196.0,7600.0,4351.0,0.0,4351.0,3054.0,196.0,3249.0,1281065,33908,1314800,7849.10362,16560600.0,33427944.0,16867344.0,"Aid Transits, Capital Projects, Community Services, Debt Service, Equipment, Facilities, Food Service, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,3129,20,Little Chute Area School District,Little Chute Elementary,5508160.0,5508160.0,50504505700000.0,550816000900.0,578.0,PK-04,2.0,578.0,September Count Day,10246.0,467.0,10712.0,7192.0,271.0,7463.0,3054.0,196.0,3249.0,5922188,269926,6191536,10961.10362,16560600.0,33427944.0,16867344.0,"Aid Transits, Capital Projects, Community Services, Debt Service, Equipment, Facilities, Food Service, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,3129,40,Little Chute Area School District,Little Chute High,5508160.0,5508160.0,50504505700000.0,550816000901.0,325.0,09-12,4.0,325.0,September Count Day,12868.0,306.0,13173.0,9814.0,110.0,9924.0,3054.0,196.0,3249.0,4182100,99450,4281225,13422.10362,16560600.0,33427944.0,16867344.0,"Aid Transits, Capital Projects, Community Services, Debt Service, Equipment, Facilities, Food Service, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,3129,100,Little Chute Area School District,Little Chute Intermediate,5508160.0,5508160.0,50504505700000.0,550816002858.0,215.0,05-06,2.0,215.0,September Count Day,8007.0,234.0,8240.0,4953.0,38.0,4991.0,3054.0,196.0,3249.0,1721505,50310,1771600,8489.10362,16560600.0,33427944.0,16867344.0,"Aid Transits, Capital Projects, Community Services, Debt Service, Equipment, Facilities, Food Service, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,3129,60,Little Chute Area School District,Little Chute Middle,5508160.0,5508160.0,50504505700000.0,550816000902.0,212.0,07-08,3.0,212.0,September Count Day,11621.0,253.0,11872.0,8567.0,57.0,8623.0,3054.0,196.0,3249.0,2463652,53636,2516864,12121.10362,16560600.0,33427944.0,16867344.0,"Aid Transits, Capital Projects, Community Services, Debt Service, Equipment, Facilities, Food Service, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,3150,40,Lodi School District,Lodi Elementary,5508190.0,5508190.0,50501103700000.0,550819000904.0,223.0,03-05,2.0,223.0,September Count Day,18548.0,799.0,19346.0,15229.0,691.0,15919.0,3319.0,108.0,3427.0,4136204,178177,4314158,19945.81648,11808260.0,31462908.0,19654648.0,"Capital Projects, Community Services, Cooperative Programs, Debt Service, Equipment, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition",1,0,0,1,1,0,0
WI,2018-2019,3150,80,Lodi School District,Lodi High,5508190.0,5508190.0,50501103700000.0,550819000905.0,467.0,09-12,4.0,467.0,September Count Day,14210.0,108.0,14318.0,10891.0,0.0,10891.0,3319.0,108.0,3427.0,6636070,50436,6686506,14917.81648,11808260.0,31462908.0,19654648.0,"Capital Projects, Community Services, Cooperative Programs, Debt Service, Equipment, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition",1,0,0,1,1,0,0
WI,2018-2019,3150,100,Lodi School District,Lodi Middle,5508190.0,5508190.0,50501103700000.0,550819000906.0,317.0,06-08,3.0,317.0,September Count Day,13424.0,108.0,13532.0,10105.0,0.0,10105.0,3319.0,108.0,3427.0,4255408,34236,4289644,14131.81648,11808260.0,31462908.0,19654648.0,"Capital Projects, Community Services, Cooperative Programs, Debt Service, Equipment, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition",1,0,0,1,1,0,0
WI,2018-2019,3150,20,Lodi School District,Lodi Primary,5508190.0,5508190.0,50501103700000.0,550819000903.0,406.0,PK-02,2.0,406.0,September Count Day,8957.0,384.0,9341.0,5638.0,276.0,5914.0,3319.0,108.0,3427.0,3636542,155904,3792446,9940.816477,11808260.0,31462908.0,19654648.0,"Capital Projects, Community Services, Cooperative Programs, Debt Service, Equipment, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition",1,0,0,1,1,0,0
WI,2018-2019,3150,110,Lodi School District,Ouisconsing School of Collaboration,5508190.0,5508190.0,50501103700000.0,550819002915.0,80.0,03-05,2.0,80.0,September Count Day,7051.0,108.0,7159.0,3732.0,0.0,3732.0,3319.0,108.0,3427.0,564080,8640,572720,7758.816477,11808260.0,31462908.0,19654648.0,"Capital Projects, Community Services, Cooperative Programs, Debt Service, Equipment, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition",1,0,0,1,1,0,0
WI,2018-2019,3171,40,Lomira School District,Lomira Elementary,5508220.0,5508220.0,50501404500000.0,550822000907.0,253.0,PK-05,2.0,253.0,September Count Day,12240.0,435.0,12675.0,8280.0,256.0,8536.0,3960.0,179.0,4139.0,3096720,110055,3206775,12951.22593,4837069.0,16602469.0,11765400.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,3171,60,Lomira School District,Lomira High,5508220.0,5508220.0,50501404500000.0,550822000908.0,360.0,09-12,4.0,360.0,September Count Day,12225.0,360.0,12585.0,8265.0,181.0,8446.0,3960.0,179.0,4139.0,4401000,129600,4530600,12861.22593,4837069.0,16602469.0,11765400.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,3171,70,Lomira School District,Lomira Middle,5508220.0,5508220.0,50501404500000.0,550822000909.0,241.0,06-08,3.0,241.0,September Count Day,8836.0,179.0,9015.0,4876.0,0.0,4876.0,3960.0,179.0,4139.0,2129476,43139,2172615,9291.225926,4837069.0,16602469.0,11765400.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,3171,80,Lomira School District,Theresa Elementary,5508220.0,5508220.0,50501404500000.0,550822000910.0,226.0,PK-05,2.0,226.0,September Count Day,7811.0,400.0,8211.0,3851.0,221.0,4072.0,3960.0,179.0,4139.0,1765286,90400,1855686,8487.225926,4837069.0,16602469.0,11765400.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,3206,20,Loyal School District,Loyal Elementary,5508250.0,5508250.0,50501005100000.0,550825000911.0,276.0,PK-06,2.0,276.0,September Count Day,12626.0,978.0,13604.0,0.0,0.0,0.0,12626.0,978.0,13604.0,3484776,269928,3754704,12794.82072,1986213.0,8815259.0,6829046.0,"Certain Non-Accountability Students, Community Services, Debt Service, Equipment, Food Service, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, Trust Funds",1,0,0,1,1,1,0
WI,2018-2019,3206,60,Loyal School District,Loyal High,5508250.0,5508250.0,50501005100000.0,550825000912.0,155.0,09-12,4.0,155.0,September Count Day,12626.0,978.0,13604.0,0.0,0.0,0.0,12626.0,978.0,13604.0,1957030,151590,2108620,12794.82072,1986213.0,8815259.0,6829046.0,"Certain Non-Accountability Students, Community Services, Debt Service, Equipment, Food Service, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, Trust Funds",1,0,0,1,1,1,0
WI,2018-2019,3206,40,Loyal School District,Loyal Junior High,5508250.0,5508250.0,50501005100000.0,550825000913.0,71.0,07-08,3.0,71.0,September Count Day,12626.0,978.0,13604.0,0.0,0.0,0.0,12626.0,978.0,13604.0,896446,69438,965884,12794.82072,1986213.0,8815259.0,6829046.0,"Certain Non-Accountability Students, Community Services, Debt Service, Equipment, Food Service, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, Trust Funds",1,0,0,1,1,1,0
WI,2018-2019,3213,40,Luck School District,Luck Elementary,5508280.0,5508280.0,50504904200000.0,550828000914.0,226.0,PK-05,2.0,226.0,September Count Day,11854.0,799.0,12654.0,6790.0,542.0,7332.0,5064.0,257.0,5322.0,2679004,180574,2859804,12786.94977,2958825.0,8849439.0,5890614.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,3213,60,Luck School District,Luck High,5508280.0,5508280.0,50504904200000.0,550828000915.0,212.0,09-12,4.0,212.0,September Count Day,14039.0,257.0,14297.0,8975.0,0.0,8975.0,5064.0,257.0,5322.0,2976268,54484,3030964,14429.94977,2958825.0,8849439.0,5890614.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,3213,200,Luck School District,Luck Middle,5508280.0,5508280.0,50504904200000.0,550828003124.0,,06-08,3.0,,September Count Day,,,,,,,,,,,,,,2958825.0,8849439.0,5890614.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,1,0
WI,2018-2019,3220,140,Luxemburg-Casco School District,Luxemburg-Casco High,5508340.0,5508340.0,50503103000000.0,550834000918.0,616.0,09-12,4.0,616.0,September Count Day,10074.0,294.0,10369.0,8025.0,191.0,8216.0,2049.0,103.0,2153.0,6205584,181104,6387304,10630.49948,42255558.0,62356934.0,20101376.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,3220,100,Luxemburg-Casco School District,Luxemburg-Casco Intermediate,5508340.0,5508340.0,50503103000000.0,550834000916.0,554.0,03-06,2.0,554.0,September Count Day,9193.0,204.0,9398.0,7144.0,101.0,7245.0,2049.0,103.0,2153.0,5092922,113016,5206492,9659.499476,42255558.0,62356934.0,20101376.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,3220,120,Luxemburg-Casco School District,Luxemburg-Casco Middle,5508340.0,5508340.0,50503103000000.0,550834000917.0,270.0,07-08,3.0,270.0,September Count Day,11515.0,658.0,12174.0,9466.0,555.0,10021.0,2049.0,103.0,2153.0,3109050,177660,3286980,12435.49948,42255558.0,62356934.0,20101376.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,3220,110,Luxemburg-Casco School District,Luxemburg-Casco Primary,5508340.0,5508340.0,50503103000000.0,550834002525.0,470.0,PK-02,2.0,470.0,September Count Day,10597.0,510.0,11108.0,8548.0,407.0,8955.0,2049.0,103.0,2153.0,4980590,239700,5220760,11369.49948,42255558.0,62356934.0,20101376.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,3269,190,Madison Metropolitan School District,4K PK Off Site,5508520.0,5508520.0,50501360100000.0,550852002475.0,811.0,PK-PK,1.0,811.0,September Count Day,6844.0,291.0,7135.0,3154.0,0.0,3154.0,3690.0,291.0,3981.0,5550484,236001,5786485,7911.144964,118251149.0,507100886.0,388849737.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Donations (Fund 21)",1,0,0,1,1,0,0
WI,2018-2019,3269,225,Madison Metropolitan School District,Allis Elementary,5508520.0,5508520.0,50501360100000.0,550852000929.0,454.0,PK-05,2.0,454.0,September Count Day,15057.0,1144.0,16201.0,11367.0,853.0,12220.0,3690.0,291.0,3981.0,6835878,519376,7355254,16977.14496,118251149.0,507100886.0,388849737.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Donations (Fund 21)",1,0,0,1,1,0,0
WI,2018-2019,3269,200,Madison Metropolitan School District,Badger Rock Middle,5508520.0,5508520.0,50501360100000.0,550852002866.0,85.0,06-08,3.0,85.0,September Count Day,17449.0,674.0,18123.0,13759.0,383.0,14142.0,3690.0,291.0,3981.0,1483165,57290,1540455,18899.14496,118251149.0,507100886.0,388849737.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Donations (Fund 21)",1,0,0,1,1,0,0
WI,2018-2019,3269,690,Madison Metropolitan School District,Black Hawk Middle,5508520.0,5508520.0,50501360100000.0,550852000959.0,412.0,06-08,3.0,412.0,September Count Day,15162.0,1003.0,16165.0,11472.0,712.0,12184.0,3690.0,291.0,3981.0,6246744,413236,6659980,16941.14496,118251149.0,507100886.0,388849737.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Donations (Fund 21)",1,0,0,1,1,0,0
WI,2018-2019,3269,410,Madison Metropolitan School District,Capital High,5508520.0,5508520.0,50501360100000.0,550852003095.0,155.0,09-12,4.0,155.0,September Count Day,17862.0,297.0,18159.0,14172.0,6.0,14178.0,3690.0,291.0,3981.0,2768610,46035,2814645,18935.14496,118251149.0,507100886.0,388849737.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Donations (Fund 21)",1,0,0,1,1,0,0
